IMDB_ID,Title,Year,Release_Date,Runtime,UrlPoster,Genres,Rating,Rated,Votes
tt0027112,The Tin Man,1935,19350330,19 min,https://images-na.ssl-images-amazon.com/images/M/MV5BNmI5NjA0ODMtYzllMS00MGI1LWI1ZjEtNzRhOTViM2NlMTY1XkEyXkFqcGdeQXVyMTcyODY2NDQ@._V1.jpg,Adventure|Comedy|Short,6.0,APPROVED,91
tt0027154,Under Pressure,1935,19350202,72 min,https://images-na.ssl-images-amazon.com/images/M/MV5BNmJlOTRlZTMtMzQ3ZS00YTdiLTk4NDAtOWE5ZmRkMDQ2OGJiL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMjU5OTg5NDc@._V1.jpg,Drama,6.8,NULL,36
tt0027244,Flight Into Darkness,1935,19381016,111 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMjE2MzUxNjUwMF5BMl5BanBnXkFtZTgwMTA3NTk5MjE@._V1.jpg,Drama,6.8,NULL,83
tt0027281,Alpine Climbers,1936,19360725,10 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMTIwMDExMTc3OF5BMl5BanBnXkFtZTcwMzg5OTA0MQ@@._V1.jpg,Animation|Comedy|Family|Short,7.5,APPROVED,606
tt0027292,Amore,1936,NULL,70 min,NULL,Comedy,0,NULL,0
tt0027319,Ave Maria,1936,19360821,85 min,https://images-na.ssl-images-amazon.com/images/M/MV5BZTJiZGMwZmYtY2FhZS00ODFmLWJlNjItYmJlYzM1OTBmOWQ3XkEyXkFqcGdeQXVyMDUyOTUyNQ@@._V1.jpg,Drama|Music,7.0,PASSED,13
tt0027330,Ballerine,1938,19380728,0,NULL,Null,0,NULL,0
tt0027407,Bullets or Ballots,1936,19360606,82 min,https://images-na.ssl-images-amazon.com/images/M/MV5BNjQ3ODAzMzM1N15BMl5BanBnXkFtZTgwNjc2OTcyMjE@._V1.jpg,Crime|Drama|Film-Noir|Thriller,7.1,APPROVED,2005
tt0027422,The Cardinal,1936,19360727,70 min,NULL,Drama|History,5.8,NULL,9
tt0027493,La damigella di Bard,1938,19381225,75 min,https://images-na.ssl-images-amazon.com/images/M/MV5BZjM2OTNhY2QtNGYzNC00YzllLWI3MjktN2MxOGYwODM0ZTE0L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjk3MDAwNTc@._V1.jpg,Comedy,7.7,NULL,6
tt0027592,Die ewige Maske,1935,19370112,74 min,https://images-na.ssl-images-amazon.com/images/M/MV5BN2RmODAzYjktOTIyNi00MDAwLWE5OTktMjlmNWEwNGVhZmU1XkEyXkFqcGdeQXVyNTk5NzQ5Ng@@._V1.jpg,Drama,6.7,NULL,22
tt0027821,Young Hearts,1936,19360508,74 min,https://images-na.ssl-images-amazon.com/images/M/MV5BNmFhZDdkY2EtMjRhOC00OTIwLWE4MGYtZDk0OGY5YmYyNjFhXkEyXkFqcGdeQXVyNDMwNDMyNDQ@._V1.jpg,Family,5.0,NULL,16
tt0028203,Romeo and Juliet,1936,19360903,125 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMTQwNDYyOTIwMF5BMl5BanBnXkFtZTgwMTk1NTAwMjE@._V1.jpg,Drama|Romance,6.7,PASSED,1319
tt0028211,Rubber,1936,19360903,106 min,https://images-na.ssl-images-amazon.com/images/M/MV5BYTA5ZDMzNmQtZWJmMC00ODdhLWExNDAtZmRmM2NmYWE5ZGZhXkEyXkFqcGdeQXVyMzExODEzNDA@._V1.jpg,Drama,6.0,NULL,22
tt0028408,Tredici uomini e un cannone,1939,19391204,0,https://images-na.ssl-images-amazon.com/images/M/MV5BZTRmMmQ0M2UtMmVmNS00OWNmLTk2NzEtZmJmZDQwMDM0NzE5L2ltYWdlXkEyXkFqcGdeQXVyNzA4ODc3ODU@._V1.jpg,Null,0,NULL,0
tt0028646,Boots and Saddles,1937,19371004,58 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMjYxODE1MjIzMV5BMl5BanBnXkFtZTcwOTgzMTQyMQ@@._V1.jpg,Western,6.0,PASSED,163
tt0028934,Git Along Little Dogies,1937,19370322,67 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMTg2OTI0OTM4OF5BMl5BanBnXkFtZTgwMzU5Njk1MDE@._V1.jpg,Comedy|Music|Romance|Western,5.9,PASSED,96
tt0028957,Green Fields,1937,19371011,106 min,NULL,Comedy|Romance,6.3,PASSED,71
tt0029118,The Last Gangster,1937,19371112,81 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMTc5NTc0NzM1Ml5BMl5BanBnXkFtZTcwNTcxMjI4OQ@@._V1.jpg,Crime|Drama|Thriller,6.8,PASSED,982
tt0029626,Swing High Swing Low,1937,19370312,92 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMTczMTk3Nzc3Nl5BMl5BanBnXkFtZTcwNjgzNDMyMQ@@._V1.jpg,Comedy|Drama|Musical|Romance,6.5,PASSED,471
tt0029841,Adventure in Sahara,1938,19381115,60 min,https://images-na.ssl-images-amazon.com/images/M/MV5BYzJlNDYxZTQtMzljYy00NzNkLTlmOTYtZjY3NjlkZWY5Nzc0XkEyXkFqcGdeQXVyMDMxMjQwMw@@._V1.jpg,Action|Adventure|Romance,6.0,APPROVED,97
tt0029870,Angels with Dirty Faces,1938,19381126,97 min,https://images-na.ssl-images-amazon.com/images/M/MV5BY2JhZmJmOTQtMjg5Ni00N2M4LTlkNDAtOTc0ZGQ2MTJhNDM4XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1.jpg,Crime|Drama|Film-Noir|Thriller,8.0,APPROVED,16538
tt0030522,Olympia Part One: Festival of the Nations,1938,19400308,111 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMjAxMzM4NDk5MF5BMl5BanBnXkFtZTgwNjUzOTA2MjE@._V1.jpg,Documentary|Sport,8.0,NULL,3220
tt0030856,There Goes My Heart,1938,19381014,83 min,https://images-na.ssl-images-amazon.com/images/M/MV5BNDZkZjkzNjUtMWQ2OS00NDdkLWE3OWQtODBiOWRhM2QxOGQ3XkEyXkFqcGdeQXVyNDY3MzU2MDM@._V1.jpg,Comedy|Romance,6.7,PASSED,401
tt0030867,Three Loves Has Nancy,1938,19380902,70 min,https://images-na.ssl-images-amazon.com/images/M/MV5BZjE3OTVlNTgtYjg2NS00NzliLWJmYWUtM2IyYmRmYTA1NzVmXkEyXkFqcGdeQXVyMTIxMDUyOTI@._V1.jpg,Comedy,6.5,NULL,343
tt0030951,Slipper Episode,1935,19380518,80 min,NULL,Comedy,0,NULL,0
tt0031064,The Autograph Hound,1939,19390901,8 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMTkzMjg1NTExM15BMl5BanBnXkFtZTcwNDc4NDAwMQ@@._V1.jpg,Animation|Comedy|Family|Short,7.3,NULL,432
tt0031142,Casanova heiratet,1940,19400229,0,NULL,Null,0,NULL,0
tt0031677,Mr. Moto in Danger Island,1939,19390407,64 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMDZkNzc5OGItMGYxZC00OTZjLTgwM2YtZDcyMWRjOTFiYTZkXkEyXkFqcGdeQXVyMDMxMjQwMw@@._V1.jpg,Crime|Drama|Mystery|Thriller,7.0,PASSED,503
tt0031678,Mr. Moto's Last Warning,1939,19390120,71 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ4NTUyMjMyN15BMl5BanBnXkFtZTgwMTQyNTczMjE@._V1.jpg,Crime|Drama|Mystery|Romance|Thriller,6.6,APPROVED,960
tt0032402,Donald's Vacation,1940,19400809,8 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMTkzMjg1NTExM15BMl5BanBnXkFtZTcwNDc4NDAwMQ@@._V1.jpg,Animation|Comedy|Family|Short,7.3,NULL,555
tt0032410,Down Argentine Way,1940,19401011,89 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMTcwOTI4MDUxOV5BMl5BanBnXkFtZTcwOTg5MDMzMQ@@._V1.jpg,Comedy|Drama|Musical|Romance|Sport,6.6,APPROVED,726
tt0032553,The Great Dictator,1940,19410307,125 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMmExYWJjNTktNGUyZS00ODhmLTkxYzAtNWIzOGEyMGNiMmUwXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1.jpg,Comedy|Drama|War,8.5,APPROVED,148244
tt0032614,Hullabaloo,1940,19401025,78 min,https://images-na.ssl-images-amazon.com/images/M/MV5BZmYzNmQyNDQtNmMxYS00NjQ2LWFjMmYtOWQwZGFiZjU3OWFmXkEyXkFqcGdeQXVyMDMxMjQwMw@@._V1.jpg,Comedy|Musical|Romance,6.0,PASSED,138
tt0032916,Play Girl,1941,19410307,75 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMzQxMTE4OGItMmJjMS00ZTEwLTg5ODItODQ3MDIxMTIzNjRkXkEyXkFqcGdeQXVyMzU0NzkwMDg@._V1.jpg,Comedy|Romance,7.1,PASSED,202
tt0032981,Remember the Night,1940,19400119,94 min,https://images-na.ssl-images-amazon.com/images/M/MV5BYjg3NjU2MWItOTc2Ny00MjUyLTgwMTctMTQ3MzQxZDk4NTA4XkEyXkFqcGdeQXVyMjUxODE0MDY@._V1.jpg,Comedy|Drama|Romance,7.7,PASSED,3192
tt0033582,The Face Behind the Mask,1941,19410116,69 min,https://images-na.ssl-images-amazon.com/images/M/MV5BYTRiOTY0M2YtZjE4NS00Mzk2LWIzNzYtNjgwYTFhMjg3M2RjXkEyXkFqcGdeQXVyMjUxODE0MDY@._V1.jpg,Crime|Drama|Film-Noir|Romance|Thriller,7.3,APPROVED,703
tt0033728,Horror Island,1941,19410328,60 min,https://images-na.ssl-images-amazon.com/images/M/MV5BYWQ0MjdiN2UtYjQwZi00MWI1LWIyMDAtZDliZTI3Y2E5ZTA5XkEyXkFqcGdeQXVyMTQ2MjQyNDc@._V1.jpg,Horror|Mystery|Thriller,6.0,PASSED,355
tt0033804,The Lady Eve,1941,19410321,94 min,https://images-na.ssl-images-amazon.com/images/M/MV5BOTQzNWM4Y2QtMWVhYS00MTNkLTgxMGMtNjM5Y2FmNjQ2MWFiXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1.jpg,Comedy|Romance,8.0,NOT RATED,15301
tt0033951,The Nifty Nineties,1941,19410620,6 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMTJjNDVjZmQtODYwOS00ZDAzLWJiMTMtMGZhZDc3YTRjYjYwXkEyXkFqcGdeQXVyMzI5NDcxNzI@._V1.jpg,Animation|Comedy|Family|Short,7.0,NULL,331
tt0034240,Sullivan's Travels,1941,19420206,90 min,https://images-na.ssl-images-amazon.com/images/M/MV5BNjA2MjYwOTk2Nl5BMl5BanBnXkFtZTgwODE0MDkxMTE@._V1.jpg,Adventure|Comedy|Drama|Romance,8.1,NOT RATED,19157
tt0034465,Arabian Nights,1942,19460724,86 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMjE5NDgyNTExN15BMl5BanBnXkFtZTcwOTA4NjY0MQ@@._V1.jpg,Action|Adventure,6.3,UNRATED,899
tt0034522,The Black Swan,1942,19421204,87 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ1ODM0NTM2NF5BMl5BanBnXkFtZTgwMTI0MjczMjE@._V1.jpg,Action|Adventure|Drama|Family|History,6.9,APPROVED,3115
tt0034812,The Great Man's Lady,1942,19450717,90 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMTBjN2ZhZWYtODlkOS00ODY2LWJkZmMtOGNhZTQ3MDZiZjYxXkEyXkFqcGdeQXVyNjc0MzMzNjA@._V1.jpg,Drama|Romance|Western,6.7,PASSED,466
tt0035415,Tales of Manhattan,1942,19420924,118 min,https://images-na.ssl-images-amazon.com/images/M/MV5BNTgxMjc0ODc1Nl5BMl5BanBnXkFtZTgwNjEwMzQwMjE@._V1.jpg,Comedy|Drama|Romance,7.4,UNRATED,1375
tt0035885,Flesh and Fantasy,1943,19431029,94 min,https://images-na.ssl-images-amazon.com/images/M/MV5BYzMwMjQwN2UtOGM4My00YTZkLWFkODAtZDA2YWY4ZDM2NDg5XkEyXkFqcGdeQXVyNjc0MzMzNjA@._V1.jpg,Drama|Fantasy|Romance,7.0,APPROVED,570
tt0035916,The Gang's All Here,1943,19431224,103 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMTk1OTI2ODE3M15BMl5BanBnXkFtZTcwNzA5NTM0MQ@@._V1.jpg,Comedy|Musical|Romance,6.9,APPROVED,1166
tt0036306,Reveille with Beverly,1943,19430204,78 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMTgxOTA4MjIxNF5BMl5BanBnXkFtZTcwNDQ0MjA4MQ@@._V1.jpg,Comedy|Music|Romance|War,6.7,APPROVED,245
tt0036859,Gentle Annie,1944,19450504,80 min,https://images-na.ssl-images-amazon.com/images/M/MV5BNjcyN2NiOWUtOTYwZC00ZWJlLTg2ZDItZWYwM2ZmZTAyZWZlXkEyXkFqcGdeQXVyMTIxOTk5MzY@._V1.jpg,Romance|Western,6.3,PASSED,113
tt0036922,Hollywood Canteen,1944,19441231,124 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMjAyNDI3MDIzOV5BMl5BanBnXkFtZTgwNzE0MjczMjE@._V1.jpg,Comedy|Musical|Romance,7.3,APPROVED,1396
tt0037077,The Miracle of Morgan's Creek,1944,194401,98 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMTkwMDU1MTE5N15BMl5BanBnXkFtZTgwMjEzNjQ1MjE@._V1.jpg,Comedy|Romance|War,7.9,UNRATED,5624
tt0037346,Tampico,1944,19440410,75 min,https://images-na.ssl-images-amazon.com/images/M/MV5BZjgyZDAwZDUtYjA3My00OWQwLTllNTMtYjE5YmUwMmY2YjhjXkEyXkFqcGdeQXVyMTIxOTk5MzY@._V1.jpg,Drama|War,6.4,NULL,182
tt0037790,The Horn Blows at Midnight,1945,19450428,78 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMTAxNTgyNzkxNDheQTJeQWpwZ15BbWU3MDQ0OTgzMjE@._V1.jpg,Comedy|Fantasy|Music,6.8,APPROVED,956
tt0038108,The Spanish Main,1945,194510,100 min,https://images-na.ssl-images-amazon.com/images/M/MV5BZWM0ZmU4YWItYzA0Zi00NjU1LTk2MjctNDhmODdmOTEyNzk0XkEyXkFqcGdeQXVyNjc0MzMzNjA@._V1.jpg,Adventure|Drama|Romance,6.4,PASSED,1144
tt0038576,The Great Piggy Bank Robbery,1946,19460720,8 min,https://images-na.ssl-images-amazon.com/images/M/MV5BZjgyMzkyZTItNTQxMC00YzBhLWFkY2MtMzIxNzVmNzc5M2RmXkEyXkFqcGdeQXVyMzY0NTAwOTk@._V1.jpg,Animation|Comedy|Family|Short,7.8,APPROVED,1420
tt0038650,It's a Wonderful Life,1946,19470107,130 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMTMzMzY5NDc4M15BMl5BanBnXkFtZTcwMzc4NjIxNw@@._V1.jpg,Drama|Family|Fantasy,8.6,PG,296719
tt0038760,Les hommes sans ailes,1946,19461025,79 min,https://images-na.ssl-images-amazon.com/images/M/MV5BZDYwYTVjOTctYzBiYy00Yjg4LTkyMWYtYTQ5YjM0M2ZmNTZhXkEyXkFqcGdeQXVyMTc4MzI2NQ@@._V1.jpg,Drama|War,7.5,NULL,37
tt0039179,La belle meunière,1948,19481124,99 min,NULL,Comedy|Musical,5.9,NULL,65
tt0039277,Copacabana,1947,19470530,92 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMjE1MTM0NDU0Nl5BMl5BanBnXkFtZTcwNDYxNDIyMQ@@._V1.jpg,Comedy|Musical,6.3,PASSED,932
tt0039371,La fe,1947,19490408,102 min,https://images-na.ssl-images-amazon.com/images/M/MV5BNjU4Y2RhMGUtMTAxYi00YjliLTlkZDAtY2YwNzJiYjE4ZDU2XkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1.jpg,Null,6.8,NULL,21
tt0039478,Hue and Cry,1947,19480707,82 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMTIyNjYyMzg3M15BMl5BanBnXkFtZTcwMTU2NzkzMQ@@._V1.jpg,Adventure|Comedy|Crime,6.9,NULL,1007
tt0039615,Les maudits,1947,19470919,105 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMTY4Mzc1OTY2Nl5BMl5BanBnXkFtZTgwMDQzNzk1MDE@._V1.jpg,Drama,7.2,NULL,413
tt0039972,Web of Danger,1947,19470610,58 min,https://images-na.ssl-images-amazon.com/images/M/MV5BZDI2ZjIxYTEtZDE2ZS00MTVmLWIyNTYtODgzNTNiNTE4ZGY1XkEyXkFqcGdeQXVyMjU4NzU2OTA@._V1.jpg,Action|Adventure|Drama|Romance,4.8,PASSED,6
tt0040012,Chansons interdites,1947,19501220,97 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMTM0NTUyOTE0OV5BMl5BanBnXkFtZTcwMTQ4ODAyMQ@@._V1.jpg,Drama|Music|War,7.1,NULL,281
tt0040068,Abbott and Costello Meet Frankenstein,1948,19480615,83 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ4NjIzODQ0N15BMl5BanBnXkFtZTgwMDQzNzYzMjE@._V1.jpg,Comedy|Fantasy|Horror|Sci-Fi,7.6,PASSED,11444
tt0040154,Belle Starr's Daughter,1948,19481115,86 min,https://images-na.ssl-images-amazon.com/images/M/MV5BODYyMGI3ODctZmE3YS00ODNmLWFhNjEtYjI5ODRhY2M5MjMyXkEyXkFqcGdeQXVyMDUyOTUyNQ@@._V1.jpg,Western,5.8,APPROVED,78
tt0040204,La calle sin sol,1948,19500204,95 min,https://images-na.ssl-images-amazon.com/images/M/MV5BY2EyZTBlNjUtZjUzZC00ZjI0LWJmODEtYWJhMmRmMmFiYzRjXkEyXkFqcGdeQXVyMTY5MDE5NA@@._V1.jpg,Drama|Mystery,7.2,NULL,65
tt0040259,Currito de la Cruz,1949,19490416,98 min,https://images-na.ssl-images-amazon.com/images/M/MV5BYzhmZTAzMzctNmIzOS00ZjFmLWJjZjktOTZmMTRhYWZkMWIyXkEyXkFqcGdeQXVyMTk4MDgwNA@@._V1.jpg,Drama,6.0,NULL,22
tt0042245,Ein bezaubernder Schwindler,1949,19491216,90 min,https://images-na.ssl-images-amazon.com/images/M/MV5BNjUxODA4MjUyN15BMl5BanBnXkFtZTgwNDAzNTAzMTE@._V1.jpg,Null,0,NULL,0
tt0042379,Dark City,1950,195010,98 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ1NTg3OTM5Ml5BMl5BanBnXkFtZTcwNTUwNzI2Mw@@._V1.jpg,Crime|Drama|Film-Noir|Mystery|Romance,6.8,16,1376
tt0042530,Gun Crazy,1950,19500120,86 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMGRlOWYyZjItMzMwZS00ZTA5LTliYWUtZWQxZTllOTQ1Y2VlL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1.jpg,Crime|Drama|Film-Noir|Romance|Thriller,7.7,PASSED,8474
tt0042563,Hochzeit mit Erika,1950,1950,88 min,NULL,Musical|Romance,0,NULL,0
tt0042792,No Way Out,1950,195010,106 min,https://images-na.ssl-images-amazon.com/images/M/MV5BYmQ3NjM3MjUtZDQyNS00ODBmLTg4MjYtY2NmNDFiMjhhOThhL2ltYWdlXkEyXkFqcGdeQXVyNjQzNDI3NzY@._V1.jpg,Crime|Drama|Film-Noir|Thriller,7.5,APPROVED,3046
tt0042915,Saddle Tramp,1950,19500921,90 min,https://images-na.ssl-images-amazon.com/images/M/MV5BNjQ5NWQ5NTAtZWE3Zi00YzJiLTgzZjItMTVmOTMzNDYwZmNhXkEyXkFqcGdeQXVyMTYzNTE3NDA@._V1.jpg,Western,7.0,PASSED,276
tt0042928,The Scarlet Pumpernickel,1950,19500304,7 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMTM5MTY2MjkzOV5BMl5BanBnXkFtZTcwODQxNDEzMQ@@._V1.jpg,Adventure|Animation|Comedy|Family|Short,7.5,APPROVED,1460
tt0042980,So Long at the Fair,1950,19510329,86 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMTIwODMwMTU2Ml5BMl5BanBnXkFtZTcwMTMyOTI0MQ@@._V1.jpg,Drama|Mystery,7.3,NULL,1186
tt0043274,Alice au pays des merveilles,1951,19510726,75 min,https://images-na.ssl-images-amazon.com/images/M/MV5BODY1ZDAzNjQtMWU5YS00NzYxLTk3MDQtYTI5MDRkMjgyNmMxL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1.jpg,Adventure|Animation|Family|Fantasy|Musical,7.4,G,101475
tt0043391,Cavalry Scout,1951,19510513,78 min,https://images-na.ssl-images-amazon.com/images/M/MV5BNDc1NWJlY2ItZjYyZS00YTU4LTg0YTgtNjc0NTZhOGY3MjQ5XkEyXkFqcGdeQXVyNDcxNDkxMjA@._V1.jpg,Western,6.0,APPROVED,76
tt0043461,The Desert Fox: The Story of Rommel,1951,19511017,88 min,https://images-na.ssl-images-amazon.com/images/M/MV5BYTRiZDM1MTYtOGU2YS00YWJkLWFjNWMtYWJjOTNjNzhlY2VkL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjQzNDI3NzY@._V1.jpg,Biography|Drama|War,7.0,APPROVED,4454
tt0043925,Plutopia,1951,19510518,7 min,https://images-na.ssl-images-amazon.com/images/M/MV5BOTM0MDMyODM3OF5BMl5BanBnXkFtZTcwMDY3MTIzMQ@@._V1.jpg,Animation|Comedy|Family|Short,7.1,NULL,286
tt0044008,A Christmas Carol,1951,19511202,86 min,https://images-na.ssl-images-amazon.com/images/M/MV5BZTM0MWMyYzgtMTJiMS00MjNiLWJhN2EtOGRiYmRkMGEwMzkwXkEyXkFqcGdeQXVyNDk0MDg4NDk@._V1.jpg,Drama|Fantasy,8.1,APPROVED,15797
tt0044569,Rose of the Mountain,1952,1953,100 min,NULL,Comedy|Music|Romance,5.1,NULL,11
tt0044672,The Greatest Show on Earth,1952,195205,152 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMTUzNjk5NTQ1M15BMl5BanBnXkFtZTgwNTg5NDc2MjE@._V1.jpg,Drama|Family|Romance,6.7,NOT RATED,10013
tt0044741,Ikiru,1952,19560325,143 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMWU4NmM5OTgtODk1MC00NThiLThkNjMtOWM5MGIzYjEyNmY5XkEyXkFqcGdeQXVyNTI4MjkwNjA@._V1.jpg,Drama,8.3,NOT RATED,45591
tt0044744,The Importance of Being Earnest,1952,19521231,95 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMzQyMTUxMzA2OV5BMl5BanBnXkFtZTcwNTk2OTAyMQ@@._V1.jpg,Comedy|Drama,7.7,NOT RATED,4288
tt0044750,Invasion U.S.A.,1952,19521210,73 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ5MzI3NjU5MF5BMl5BanBnXkFtZTcwNzY0MDc4MQ@@._V1.jpg,Drama|Sci-Fi|War,2.6,APPROVED,896
tt0045037,Pluto's Christmas Tree,1952,19521121,7 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMjEzMzEwNTYyNV5BMl5BanBnXkFtZTcwNzc4MjAzMQ@@._V1.jpg,Animation|Comedy|Family|Fantasy|Short,7.8,APPROVED,1273
tt0045220,Tarzan's Savage Fury,1952,19520314,81 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMTk5MzA3OTYwNF5BMl5BanBnXkFtZTcwMTE1MDAyMw@@._V1.jpg,Action|Adventure,5.9,APPROVED,280
tt0045282,Untamed Women,1952,19520912,70 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMTI5NzgzNDAwNF5BMl5BanBnXkFtZTcwMzc4ODY3Mw@@._V1.jpg,Sci-Fi|War,4.2,APPROVED,98
tt0045637,Column South,1953,19531213,82 min,https://images-na.ssl-images-amazon.com/images/M/MV5BYjJhODUzNTMtYzYzYi00NzA2LTk5NDEtZmE2NDI2NGVlMmFhXkEyXkFqcGdeQXVyMTI2OTM0NzQ@._V1.jpg,Western,6.3,APPROVED,275
tt0045758,Fear and Desire,1953,19530401,62 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMDU1NDEyNGEtYjgwMy00NTZmLTg0YzctMjA5OWFmODgwZTkyL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1.jpg,Drama|Thriller|War,5.6,NOT RATED,5768
tt0045830,El golfo que vio una estrella,1955,19551229,85 min,https://images-na.ssl-images-amazon.com/images/M/MV5BNGZkY2JkNGEtNzUwOC00M2EzLTg1ODYtZjk1NDU0OTZhODY3XkEyXkFqcGdeQXVyNzA4ODc3ODU@._V1.jpg,Null,0,NULL,0
tt0045841,The Great Sioux Uprising,1953,19530717,80 min,https://images-na.ssl-images-amazon.com/images/M/MV5BZTJlODA0NWQtNGE0OS00NDJkLWE5NTktZjk4NjJmMjg2Yjg4L2ltYWdlXkEyXkFqcGdeQXVyNzA4ODc3ODU@._V1.jpg,Western,5.5,APPROVED,160
tt0046318,The Simple Things,1953,19530418,7 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMTI1MTg3ODg2Ml5BMl5BanBnXkFtZTcwODEyMjUxMQ@@._V1.jpg,Animation|Comedy|Family|Short,6.9,NULL,366
tt0046438,Tokyo Story,1953,19720313,136 min,https://images-na.ssl-images-amazon.com/images/M/MV5BYmUwN2VjZjAtZjg1Ny00OTk3LTg5MWYtMTA0OGM5Njk5NmQxXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1.jpg,Drama,8.3,NOT RATED,30331
tt0046711,Amours d'une moitié de siècle,1954,19540218,0,NULL,Drama,5.6,NULL,38
tt0046732,Boulevard des plaisirs,1954,19561220,111 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMTk4MTg1MzY1OF5BMl5BanBnXkFtZTcwNTA3NTA0Mg@@._V1.jpg,Comedy|Crime|Drama|Music,5.8,NULL,148
tt0046754,La comtesse aux pieds nus,1954,19540929,128 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMjE0NDU3MzEzM15BMl5BanBnXkFtZTcwNTY1MTcyNA@@._V1.jpg,Crime|Drama|Mystery|Romance,7.1,APPROVED,7485
tt0046855,A Christmas Carol,1954,19541223,60 min,https://images-na.ssl-images-amazon.com/images/M/MV5BZDE2YWFkNDMtY2JkYS00Zjk0LWEwMDktYTY5ODU2ZTllMWQ3L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMDYzNTAyNA@@._V1.jpg,Drama|Family,6.8,NULL,77
tt0046889,The Dam Busters,1955,19550716,105 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMGNlNDcwY2QtNWJjOS00ZTNlLWI5M2YtOWZlZDA2YTQyYWZiL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjQzNDI3NzY@._V1.jpg,Drama|History|War,7.4,APPROVED,7837
tt0046906,Destry,1954,19541201,95 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMTM1NDM4ODQ4NF5BMl5BanBnXkFtZTcwNTcwOTYzMQ@@._V1.jpg,Western,6.6,APPROVED,814
tt0046994,Four Guns to the Border,1954,1954,83 min,https://images-na.ssl-images-amazon.com/images/M/MV5BNmViZDg2YjktOTY5NC00YmUwLTk0OGMtN2NmZDEyNTUwOTgxXkEyXkFqcGdeQXVyNTUxODQ0MDk@._V1.jpg,Western,6.1,APPROVED,222
tt0046998,French Cancan,1955,19560416,102 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMjE4MTk3MDY5MV5BMl5BanBnXkFtZTgwOTA0NzM3NDE@._V1.jpg,Comedy|Drama|Musical|Romance,7.5,NOT RATED,2823
